Año,Número_mes,Mes,Clave_Mun,Municipio,Localidad,Colonia,Delito,Cantidad
2016,1,Enero,36,ETZATLAN,N.D.,N.D.,ROBO A CARGA PESADA,1
2016,1,Enero,36,ETZATLAN,N.D.,N.D.,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,36,ETZATLAN,CABECERA MUNICIPAL,CENTRO CAB. MUN.,LESIONES DOLOSAS,1
2016,1,Enero,36,ETZATLAN,CABECERA MUNICIPAL,LA CAJITA DEL AGUA,LESIONES DOLOSAS,1
2016,1,Enero,37,EL GRULLO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A PERSONA,1
2016,1,Enero,37,EL GRULLO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO A NEGOCIO,1
2016,1,Enero,37,EL GRULLO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO DE MOTOCICLETA,4
2016,1,Enero,37,EL GRULLO,N.D.,CENTRO CAB. MUN.,VIOLENCIA FAMILIAR,1
2016,1,Enero,37,EL GRULLO,CABECERA MUNICIPAL,CENTRO CAB. MUN.,ROBO CASA HABITACION,3
2016,1,Enero,37,EL GRULLO,N.D.,N.D.,ROBO A PERSONA,1
2016,1,Enero,37,EL GRULLO,CABECERA MUNICIPAL,POCITO SANTO,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL PORVENIR,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,MIGUEL HIDALGO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA DIVINA PROVIDENCIA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,HUENTITAN EL ALTO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DE RIO VERDE,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,PROGRESO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,HUENTITAN EL BAJO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LAZARO CARDENAS,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,ECHEVERRIA,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LAS TORRES,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LAS CONCHAS,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,LAFAYETTE,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DEL GALLO,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,LA NORMAL,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA ESPERANZA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPULTEPEC COUNTRY,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA DIVINA PROVIDENCIA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,MEZQUITAN,ROBO A CARGA PESADA,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,LESIONES DOLOSAS,3
2016,1,Enero,39,GUADALAJARA,N.D.,INFONAVIT ESTADIO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,PRADOS DEL NILO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,ALDAMA TETLAN,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE SAN FCO.,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA VICTORIA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,POLANCO OTE.,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE SANTA ISABEL,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ NTE.,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,INFONAVIT ESTADIO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,HERNANDEZ ROMO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,HERMOSA PROVINCIA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DE POLANCO,VIOLENCIA FAMILIAR,5
2016,1,Enero,39,GUADALAJARA,N.D.,VALLARTA PTE.,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAGRADO CORAZON,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,VILLA GUERRERO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,COMERCIAL ABASTOS,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ZALATE,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,SAN JOAQUIN,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,TALPITA,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPALITA,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ROSARIO,LESIONES DOLOSAS,3
2016,1,Enero,39,GUADALAJARA,N.D.,BARAJAS VILLASEÑOR,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,TALPITA,ROBO A NEGOCIO,2
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DE SAN EUGENIO,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL CARMEN,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA CECILIA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL SAUZ,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,INFONAVIT ESTADIO,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,COLINAS DE LA NORMAL,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA TERESITA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO A INT DE VEHICULOS,1
2016,1,Enero,39,GUADALAJARA,N.D.,ATLAS,LESIONES DOLOSAS,3
2016,1,Enero,39,GUADALAJARA,N.D.,ANTIGUA PENAL DE OBLATOS,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,DEL SUR,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,1 DE MAYO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN ANDRES,LESIONES DOLOSAS,3
2016,1,Enero,39,GUADALAJARA,N.D.,LOPEZ PORTILLO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA NOPALERA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA CRUZ,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,VIOLENCIA FAMILIAR,3
2016,1,Enero,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,MIRADOR,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,CENTRO,VIOLENCIA FAMILIAR,9
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DEL PARAISO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ALAMO,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRIO DE SAN ANTONIO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOPEZ PORTILLO,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA MARIA OTE.,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,MIGUEL HIDALGO,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,MEDRANO,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,LADRON DE GUEVARA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,FOVISSSTE ESTADIO,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,CORRECCIONAL,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDEPENDENCIA OTE.,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,LA FEDERACHA,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LOS ARCOS,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,MODELO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPALITA,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,LA PERLA,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL SUR,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,OBLATOS,VIOLENCIA FAMILIAR,7
2016,1,Enero,39,GUADALAJARA,N.D.,AMERICANA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPALITA,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DE INDEPENDENCIA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,CIRCUN. BELISARIO,VIOLENCIA FAMILIAR,4
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ELENA ALCALDE,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN JOSE RIO VERDE,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DEL GALLO,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,MIRADOR,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ROSA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDUSTRIAL,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,EMILIANO ZAPATA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DEL GALLO,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL CARMEN,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRAGAN HERNANDEZ,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,RNDA. SAN ANDRES PTE.,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,MODERNA,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,MODERNA,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,OBLATOS,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LOS ARCOS,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,COLON INDUSTRIAL,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,SAN MIGUEL DE HUENTITAN,ROBO DE AUTOPARTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN JOSE RIO VERDE,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,TALPITA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,INSURGENTES LA PRESA,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,CIRCUN. OBLATOS,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,CENTRO,ROBO A NEGOCIO,5
2016,1,Enero,39,GUADALAJARA,N.D.,GRAL. REAL,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,TETLAN,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,5 DE MAYO,LESIONES DOLOSAS,3
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ELENA ESTADIO,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,DEL FRESNO,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,BELISARIO DOMINGUEZ,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,MAGAÑA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN CARLOS,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,ATLAS,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,SAN FELIPE SECC. II,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,OLIMPICA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,MEXICALTZINGO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE CENTRO,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,ARCOS VALLARTA,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,5 DE MAYO,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ELENA DE LA CRUZ,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,SAN RAFAEL,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,U. HAB. CLEMENTE OROZCO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,RES. LA CRUZ,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,ROJAS LADRON DE GUEVARA,ROBO DE AUTOPARTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,JUAN MANUEL,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOS MARTIRES,ROBO A CARGA PESADA,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMAS DE HUENTITAN,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,SAN VICENTE,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,5 DE MAYO,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ELENA ALCALDE,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ROSARIO,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,VICENTE GUERRERO,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPULTEPEC COUNTRY,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,VALLARTA SAN JORGE,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,CUAUHTEMOC INFONAVIT,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA CRUZ,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,HUENTITAN EL ALTO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,CENTRO,ROBO A VEHICULOS PARTICULARES,4
2016,1,Enero,39,GUADALAJARA,N.D.,LA NOGALERA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN ANDRES,ROBO A VEHICULOS PARTICULARES,5
2016,1,Enero,39,GUADALAJARA,N.D.,GUADALUPANA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LOS ARCOS,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,BALCONES DEL CUATRO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,PRADOS PROVIDENCIA,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA TERESITA,ROBO A VEHICULOS PARTICULARES,8
2016,1,Enero,39,GUADALAJARA,N.D.,SAN JOAQUIN,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,OLIMPICA,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,LAS HUERTAS,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ZALATE,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL ZALATE,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,ARCOS VALLARTA,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,CUAUHTEMOC INFONAVIT,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,CHAPULTEPEC COUNTRY,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,PROGRESO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,ANTIGUA PENAL DE OBLATOS,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,VILLASEÑOR,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,VILLAS ANDALUCIA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,VILLA DE LA CRUZ,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,8 DE JULIO,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,SAGRADO CORAZON,ROBO A INT DE VEHICULOS,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL SUR,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,5 DE MAYO,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,U. HAB. LOS ARRAYANES,VIOLENCIA FAMILIAR,4
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LOS AV. HISTORIADORES,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,OBLATOS PTE.,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,MORELOS,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL ROSARIO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTA ELENA ALCALDE,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,POLANCO,VIOLENCIA FAMILIAR,3
2016,1,Enero,39,GUADALAJARA,N.D.,LAS TORRES,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDEPENDENCIA OTE.,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDEPENDENCIA,ROBO A INT DE VEHICULOS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SANTUARIO,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,INFONAVIT EL SAUZ,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,ROBO A NEGOCIO,2
2016,1,Enero,39,GUADALAJARA,N.D.,LA FEDERACHA,VIOLENCIA FAMILIAR,3
2016,1,Enero,39,GUADALAJARA,N.D.,LOS ROMO,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. PLAZA DEL SOL,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,REVOLUCION,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA ESPERANZA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,AUTOCINEMA,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,AMPLIACION TALPITA,HOMICIDIO DOLOSO,1
2016,1,Enero,39,GUADALAJARA,N.D.,PROGRESO,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,EL PORVENIR,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRERA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,BEATRIZ HERNANDEZ,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,LA CAMPESINA,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,PRIVADA PAJARITOS,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LAGOS DE OTE.,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,EL BETHEL,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDEPENDENCIA OTE.,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,LADRON DE GUEVARA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,OBLATOS,ROBO A CARGA PESADA,1
2016,1,Enero,39,GUADALAJARA,N.D.,INDEPENDENCIA,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,AMERICANA,ROBO A NEGOCIO,2
2016,1,Enero,39,GUADALAJARA,N.D.,BASILIO BADILLO,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,BLANCO Y CUELLAR,VIOLENCIA FAMILIAR,5
2016,1,Enero,39,GUADALAJARA,N.D.,CENTRO,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,BARRAGAN HERNANDEZ,ROBO A INT DE VEHICULOS,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN ANTONIO,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,COLINAS DE HUENTITAN,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,INSURGENTES,VIOLENCIA FAMILIAR,3
2016,1,Enero,39,GUADALAJARA,N.D.,MIRAVALLE,FEMINICIDIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,AMERICANA,ROBO A CUENTAHABIENTES,1
2016,1,Enero,39,GUADALAJARA,N.D.,ALDAMA TETLAN,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN JOAQUIN,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,VALLARTA PTE.,ROBO A NEGOCIO,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,QUINTA VELARDE,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,LA PAZ,VIOLENCIA FAMILIAR,2
2016,1,Enero,39,GUADALAJARA,N.D.,HERMOSA PROVINCIA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,COLINAS DE SAN JAVIER,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,LOMA LINDA,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,HERMOSA PROVINCIA,ROBO A PERSONA,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. PLAZA DEL SOL,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,CIRCUN. BELISARIO,LESIONES DOLOSAS,2
2016,1,Enero,39,GUADALAJARA,N.D.,TETLAN SECC. II,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,MAGAÑA,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,AUTOCINEMA,ROBO A VEHICULOS PARTICULARES,2
2016,1,Enero,39,GUADALAJARA,N.D.,ECHEVERRIA,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,AGUSTIN YAÑEZ,ROBO A VEHICULOS PARTICULARES,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,ROBO CASA HABITACION,3
2016,1,Enero,39,GUADALAJARA,N.D.,MEZQUITAN,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,SAN MARCOS,VIOLENCIA FAMILIAR,4
2016,1,Enero,39,GUADALAJARA,N.D.,PRADOS DEL NILO,LESIONES DOLOSAS,1
2016,1,Enero,39,GUADALAJARA,N.D.,OBLATOS,ROBO A VEHICULOS PARTICULARES,7
2016,1,Enero,39,GUADALAJARA,N.D.,ANTIGUA PENAL DE OBLATOS,ROBO A VEHICULOS PARTICULARES,4
2016,1,Enero,39,GUADALAJARA,N.D.,MIRAVALLE,ROBO DE MOTOCICLETA,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE CENTRO,ROBO CASA HABITACION,1
2016,1,Enero,39,GUADALAJARA,N.D.,FLORES MAGON,VIOLENCIA FAMILIAR,1
2016,1,Enero,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,ROBO A VEHICULOS PARTICULARES,3
2016,1,Enero,39,GUADALAJARA,N.D.,ATLAS,VIOLENCIA FAMILIAR,4
